Timestamp,Current (A),Voltage (V),Power Usage (kWh),On/Off
2023-03-06 14:00:00,0.31,218.72,0.067,1
2023-03-06 15:00:00,0.0,0.0,0.0,0
2023-03-06 16:00:00,0.0,0.0,0.0,0
2023-03-06 17:00:00,0.38,211.61,0.08,1
2023-03-06 18:00:00,0.57,235.69,0.135,1
2023-03-06 19:00:00,0.0,0.0,0.0,0
2023-03-06 20:00:00,0.33,217.18,0.071,1
2023-03-06 21:00:00,0.0,0.0,0.0,0
2023-03-06 22:00:00,0.36,211.33,0.075,1
2023-03-06 23:00:00,0.37,224.87,0.082,1
2023-03-07 00:00:00,0.38,223.23,0.084,1
2023-03-07 01:00:00,0.45,215.44,0.097,1
2023-03-07 02:00:00,0.36,230.95,0.083,1
2023-03-07 03:00:00,0.58,227.19,0.132,1
2023-03-07 04:00:00,0.49,238.71,0.118,1
2023-03-07 05:00:00,0.32,212.84,0.068,1
2023-03-07 06:00:00,0.0,0.0,0.0,0
2023-03-07 07:00:00,0.34,213.81,0.072,1
2023-03-07 08:00:00,0.4,224.65,0.09,1
2023-03-07 09:00:00,0.0,0.0,0.0,0
2023-03-07 10:00:00,0.36,226.16,0.081,1
2023-03-07 11:00:00,0.0,0.0,0.0,0
2023-03-07 12:00:00,0.0,0.0,0.0,0
2023-03-07 13:00:00,0.54,235.25,0.128,1
2023-03-07 14:00:00,0.36,225.26,0.081,1
2023-03-07 15:00:00,0.0,0.0,0.0,0
2023-03-07 16:00:00,0.52,215.18,0.112,1
2023-03-07 17:00:00,0.0,0.0,0.0,0
2023-03-07 18:00:00,0.0,0.0,0.0,0
2023-03-07 19:00:00,0.44,232.26,0.102,1
2023-03-07 20:00:00,0.0,0.0,0.0,0
2023-03-07 21:00:00,0.0,0.0,0.0,0
2023-03-07 22:00:00,0.39,212.32,0.082,1
2023-03-07 23:00:00,0.44,216.14,0.095,1
2023-03-08 00:00:00,0.49,236.48,0.116,1
2023-03-08 01:00:00,0.46,235.27,0.108,1
2023-03-08 02:00:00,0.0,0.0,0.0,0
2023-03-08 03:00:00,0.49,227.55,0.111,1
2023-03-08 04:00:00,0.32,210.32,0.067,1
2023-03-08 05:00:00,0.0,0.0,0.0,0
2023-03-08 06:00:00,0.42,224.75,0.093,1
2023-03-08 07:00:00,0.32,239.5,0.077,1
2023-03-08 08:00:00,0.47,238.97,0.112,1
2023-03-08 09:00:00,0.0,0.0,0.0,0
2023-03-08 10:00:00,0.43,223.3,0.095,1
2023-03-08 11:00:00,0.55,214.95,0.118,1
2023-03-08 12:00:00,0.43,223.17,0.095,1
2023-03-08 13:00:00,0.0,0.0,0.0,0
2023-03-08 14:00:00,0.47,221.37,0.105,1
2023-03-08 15:00:00,0.5,236.86,0.118,1
2023-03-08 16:00:00,0.41,214.13,0.087,1
2023-03-08 17:00:00,0.54,239.59,0.13,1
2023-03-08 18:00:00,0.0,0.0,0.0,0
2023-03-08 19:00:00,0.0,0.0,0.0,0
2023-03-08 20:00:00,0.0,0.0,0.0,0
2023-03-08 21:00:00,0.0,0.0,0.0,0
2023-03-08 22:00:00,0.47,231.3,0.11,1
2023-03-08 23:00:00,0.39,238.42,0.093,1
2023-03-09 00:00:00,0.0,0.0,0.0,0
2023-03-09 01:00:00,0.0,0.0,0.0,0
2023-03-09 02:00:00,0.0,0.0,0.0,0
2023-03-09 03:00:00,0.55,225.97,0.124,1
2023-03-09 04:00:00,0.6,230.31,0.138,1
2023-03-09 05:00:00,0.33,215.12,0.071,1
2023-03-09 06:00:00,0.34,213.42,0.073,1
2023-03-09 07:00:00,0.0,0.0,0.0,0
2023-03-09 08:00:00,0.37,235.91,0.087,1
2023-03-09 09:00:00,0.41,211.88,0.087,1
2023-03-09 10:00:00,0.45,216.03,0.097,1
2023-03-09 11:00:00,0.44,230.34,0.102,1
2023-03-09 12:00:00,0.37,222.05,0.081,1
2023-03-09 13:00:00,0.0,0.0,0.0,0
2023-03-09 14:00:00,0.0,0.0,0.0,0
2023-03-09 15:00:00,0.0,0.0,0.0,0
2023-03-09 16:00:00,0.0,0.0,0.0,0
2023-03-09 17:00:00,0.38,225.64,0.085,1
2023-03-09 18:00:00,0.46,220.02,0.101,1
2023-03-09 19:00:00,0.43,232.5,0.099,1
2023-03-09 20:00:00,0.53,217.81,0.116,1
2023-03-09 21:00:00,0.51,229.69,0.117,1
2023-03-09 22:00:00,0.0,0.0,0.0,0
2023-03-09 23:00:00,0.34,236.35,0.079,1
2023-03-10 00:00:00,0.34,220.56,0.075,1
2023-03-10 01:00:00,0.0,0.0,0.0,0
2023-03-10 02:00:00,0.33,213.31,0.07,1
2023-03-10 03:00:00,0.0,0.0,0.0,0
2023-03-10 04:00:00,0.35,210.62,0.073,1
2023-03-10 05:00:00,0.0,0.0,0.0,0
2023-03-10 06:00:00,0.0,0.0,0.0,0
2023-03-10 07:00:00,0.39,219.34,0.086,1
2023-03-10 08:00:00,0.45,212.19,0.095,1
2023-03-10 09:00:00,0.58,237.13,0.138,1
2023-03-10 10:00:00,0.33,216.44,0.072,1
2023-03-10 11:00:00,0.38,230.35,0.086,1
2023-03-10 12:00:00,0.53,225.7,0.121,1
2023-03-10 13:00:00,0.5,224.57,0.113,1
2023-03-10 14:00:00,0.57,224.64,0.128,1
2023-03-10 15:00:00,0.49,220.32,0.108,1
2023-03-10 16:00:00,0.37,211.28,0.078,1
2023-03-10 17:00:00,0.0,0.0,0.0,0
2023-03-10 18:00:00,0.49,234.22,0.114,1
2023-03-10 19:00:00,0.39,222.48,0.087,1
2023-03-10 20:00:00,0.31,223.71,0.069,1
2023-03-10 21:00:00,0.0,0.0,0.0,0
2023-03-10 22:00:00,0.0,0.0,0.0,0
2023-03-10 23:00:00,0.48,237.04,0.113,1
2023-03-11 00:00:00,0.0,0.0,0.0,0
2023-03-11 01:00:00,0.53,235.77,0.126,1
2023-03-11 02:00:00,0.34,211.86,0.071,1
2023-03-11 03:00:00,0.0,0.0,0.0,0
2023-03-11 04:00:00,0.0,0.0,0.0,0
2023-03-11 05:00:00,0.58,210.4,0.122,1
2023-03-11 06:00:00,0.0,0.0,0.0,0
2023-03-11 07:00:00,0.42,221.44,0.094,1
2023-03-11 08:00:00,0.51,225.44,0.115,1
2023-03-11 09:00:00,0.0,0.0,0.0,0
2023-03-11 10:00:00,0.58,231.93,0.134,1
2023-03-11 11:00:00,0.36,235.66,0.085,1
2023-03-11 12:00:00,0.39,216.53,0.084,1
2023-03-11 13:00:00,0.0,0.0,0.0,0
2023-03-11 14:00:00,0.35,219.05,0.077,1
2023-03-11 15:00:00,0.55,213.86,0.117,1
2023-03-11 16:00:00,0.42,232.21,0.097,1
2023-03-11 17:00:00,0.53,239.32,0.126,1
2023-03-11 18:00:00,0.46,217.46,0.101,1
2023-03-11 19:00:00,0.0,0.0,0.0,0
2023-03-11 20:00:00,0.52,229.5,0.119,1
2023-03-11 21:00:00,0.53,233.02,0.123,1
2023-03-11 22:00:00,0.0,0.0,0.0,0
2023-03-11 23:00:00,0.0,0.0,0.0,0
2023-03-12 00:00:00,0.32,211.71,0.068,1
2023-03-12 01:00:00,0.0,0.0,0.0,0
2023-03-12 02:00:00,0.53,218.39,0.116,1
2023-03-12 03:00:00,0.0,0.0,0.0,0
2023-03-12 04:00:00,0.44,214.8,0.094,1
2023-03-12 05:00:00,0.45,220.06,0.098,1
2023-03-12 06:00:00,0.31,226.31,0.069,1
2023-03-12 07:00:00,0.38,220.21,0.084,1
2023-03-12 08:00:00,0.49,229.82,0.114,1
2023-03-12 09:00:00,0.45,237.46,0.107,1
2023-03-12 10:00:00,0.44,235.65,0.105,1
2023-03-12 11:00:00,0.35,213.46,0.074,1
2023-03-12 12:00:00,0.54,220.27,0.119,1
2023-03-12 13:00:00,0.0,0.0,0.0,0
2023-03-12 14:00:00,0.56,227.23,0.128,1
2023-03-12 15:00:00,0.0,0.0,0.0,0
2023-03-12 16:00:00,0.48,230.94,0.111,1
2023-03-12 17:00:00,0.52,232.38,0.12,1
2023-03-12 18:00:00,0.44,238.11,0.104,1
2023-03-12 19:00:00,0.55,230.43,0.127,1
2023-03-12 20:00:00,0.43,235.2,0.101,1
2023-03-12 21:00:00,0.0,0.0,0.0,0
2023-03-12 22:00:00,0.0,0.0,0.0,0
2023-03-12 23:00:00,0.0,0.0,0.0,0
2023-03-13 00:00:00,0.0,0.0,0.0,0
2023-03-13 01:00:00,0.46,220.12,0.1,1
2023-03-13 02:00:00,0.0,0.0,0.0,0
2023-03-13 03:00:00,0.55,222.9,0.122,1
2023-03-13 04:00:00,0.6,224.56,0.134,1
2023-03-13 05:00:00,0.0,0.0,0.0,0
2023-03-13 06:00:00,0.0,0.0,0.0,0
2023-03-13 07:00:00,0.0,0.0,0.0,0
2023-03-13 08:00:00,0.37,215.13,0.08,1
2023-03-13 09:00:00,0.5,213.01,0.106,1
2023-03-13 10:00:00,0.0,0.0,0.0,0
2023-03-13 11:00:00,0.36,225.6,0.08,1
2023-03-13 12:00:00,0.0,0.0,0.0,0
2023-03-13 13:00:00,0.31,216.75,0.067,1
2023-03-13 14:00:00,0.45,233.27,0.104,1
2023-03-13 15:00:00,0.6,239.56,0.143,1
2023-03-13 16:00:00,0.0,0.0,0.0,0
2023-03-13 17:00:00,0.38,220.82,0.083,1
2023-03-13 18:00:00,0.0,0.0,0.0,0
2023-03-13 19:00:00,0.58,214.56,0.125,1
2023-03-13 20:00:00,0.37,219.34,0.081,1
2023-03-13 21:00:00,0.44,237.67,0.105,1
2023-03-13 22:00:00,0.0,0.0,0.0,0
2023-03-13 23:00:00,0.54,233.87,0.127,1
2023-03-14 00:00:00,0.53,223.52,0.119,1
2023-03-14 01:00:00,0.46,213.95,0.099,1
2023-03-14 02:00:00,0.0,0.0,0.0,0
2023-03-14 03:00:00,0.0,0.0,0.0,0
2023-03-14 04:00:00,0.0,0.0,0.0,0
2023-03-14 05:00:00,0.37,238.57,0.089,1
2023-03-14 06:00:00,0.36,213.13,0.077,1
2023-03-14 07:00:00,0.31,238.43,0.074,1
2023-03-14 08:00:00,0.0,0.0,0.0,0
2023-03-14 09:00:00,0.55,228.17,0.126,1
2023-03-14 10:00:00,0.46,220.37,0.102,1
2023-03-14 11:00:00,0.0,0.0,0.0,0
2023-03-14 12:00:00,0.0,0.0,0.0,0
2023-03-14 13:00:00,0.46,218.0,0.1,1
2023-03-14 14:00:00,0.55,227.89,0.126,1
2023-03-14 15:00:00,0.5,232.07,0.115,1
2023-03-14 16:00:00,0.57,231.01,0.131,1
2023-03-14 17:00:00,0.43,222.29,0.096,1
2023-03-14 18:00:00,0.4,212.92,0.086,1
2023-03-14 19:00:00,0.0,0.0,0.0,0
2023-03-14 20:00:00,0.0,0.0,0.0,0
2023-03-14 21:00:00,0.39,229.07,0.088,1
2023-03-14 22:00:00,0.0,0.0,0.0,0
2023-03-14 23:00:00,0.0,0.0,0.0,0
2023-03-15 00:00:00,0.43,230.85,0.1,1
2023-03-15 01:00:00,0.35,234.98,0.082,1
2023-03-15 02:00:00,0.37,236.93,0.087,1
2023-03-15 03:00:00,0.0,0.0,0.0,0
2023-03-15 04:00:00,0.37,214.99,0.081,1
2023-03-15 05:00:00,0.0,0.0,0.0,0
2023-03-15 06:00:00,0.0,0.0,0.0,0
2023-03-15 07:00:00,0.42,235.34,0.099,1
2023-03-15 08:00:00,0.44,221.65,0.098,1
2023-03-15 09:00:00,0.59,233.47,0.138,1
2023-03-15 10:00:00,0.0,0.0,0.0,0
2023-03-15 11:00:00,0.47,232.52,0.109,1
2023-03-15 12:00:00,0.0,0.0,0.0,0
2023-03-15 13:00:00,0.0,0.0,0.0,0
2023-03-15 14:00:00,0.49,228.01,0.112,1
2023-03-15 15:00:00,0.0,0.0,0.0,0
2023-03-15 16:00:00,0.0,0.0,0.0,0
2023-03-15 17:00:00,0.0,0.0,0.0,0
2023-03-15 18:00:00,0.0,0.0,0.0,0
2023-03-15 19:00:00,0.0,0.0,0.0,0
2023-03-15 20:00:00,0.4,231.67,0.092,1
2023-03-15 21:00:00,0.31,220.87,0.068,1
2023-03-15 22:00:00,0.33,226.31,0.075,1
2023-03-15 23:00:00,0.34,219.38,0.075,1
2023-03-16 00:00:00,0.4,223.15,0.089,1
2023-03-16 01:00:00,0.35,223.84,0.079,1
2023-03-16 02:00:00,0.0,0.0,0.0,0
2023-03-16 03:00:00,0.0,0.0,0.0,0
2023-03-16 04:00:00,0.37,212.78,0.08,1
2023-03-16 05:00:00,0.5,221.57,0.11,1
2023-03-16 06:00:00,0.35,238.84,0.084,1
2023-03-16 07:00:00,0.0,0.0,0.0,0
2023-03-16 08:00:00,0.39,224.5,0.088,1
2023-03-16 09:00:00,0.0,0.0,0.0,0
2023-03-16 10:00:00,0.0,0.0,0.0,0
2023-03-16 11:00:00,0.42,231.22,0.097,1
2023-03-16 12:00:00,0.0,0.0,0.0,0
2023-03-16 13:00:00,0.42,221.28,0.094,1
2023-03-16 14:00:00,0.0,0.0,0.0,0
2023-03-16 15:00:00,0.32,225.67,0.073,1
2023-03-16 16:00:00,0.38,213.24,0.082,1
2023-03-16 17:00:00,0.34,215.03,0.073,1
2023-03-16 18:00:00,0.49,239.85,0.117,1
2023-03-16 19:00:00,0.36,234.91,0.085,1
2023-03-16 20:00:00,0.33,212.46,0.069,1
2023-03-16 21:00:00,0.33,215.64,0.072,1
2023-03-16 22:00:00,0.35,212.93,0.074,1
2023-03-16 23:00:00,0.49,226.29,0.112,1
2023-03-17 00:00:00,0.31,227.12,0.069,1
2023-03-17 01:00:00,0.41,233.8,0.096,1
2023-03-17 02:00:00,0.0,0.0,0.0,0
2023-03-17 03:00:00,0.0,0.0,0.0,0
2023-03-17 04:00:00,0.0,0.0,0.0,0
2023-03-17 05:00:00,0.0,0.0,0.0,0
2023-03-17 06:00:00,0.0,0.0,0.0,0
2023-03-17 07:00:00,0.0,0.0,0.0,0
2023-03-17 08:00:00,0.0,0.0,0.0,0
2023-03-17 09:00:00,0.33,220.09,0.073,1
2023-03-17 10:00:00,0.6,226.04,0.135,1
2023-03-17 11:00:00,0.0,0.0,0.0,0
2023-03-17 12:00:00,0.42,237.28,0.1,1
2023-03-17 13:00:00,0.0,0.0,0.0,0
2023-03-17 14:00:00,0.56,220.89,0.123,1
2023-03-17 15:00:00,0.0,0.0,0.0,0
2023-03-17 16:00:00,0.0,0.0,0.0,0
2023-03-17 17:00:00,0.0,0.0,0.0,0
2023-03-17 18:00:00,0.48,212.32,0.102,1
2023-03-17 19:00:00,0.31,231.83,0.072,1
2023-03-17 20:00:00,0.49,221.17,0.108,1
2023-03-17 21:00:00,0.45,226.68,0.103,1
2023-03-17 22:00:00,0.58,222.92,0.13,1
2023-03-17 23:00:00,0.44,221.77,0.098,1
2023-03-18 00:00:00,0.0,0.0,0.0,0
2023-03-18 01:00:00,0.0,0.0,0.0,0
2023-03-18 02:00:00,0.36,213.22,0.077,1
2023-03-18 03:00:00,0.58,215.2,0.126,1
2023-03-18 04:00:00,0.36,214.54,0.077,1
2023-03-18 05:00:00,0.45,222.23,0.1,1
2023-03-18 06:00:00,0.51,228.77,0.117,1
2023-03-18 07:00:00,0.0,0.0,0.0,0
2023-03-18 08:00:00,0.0,0.0,0.0,0
2023-03-18 09:00:00,0.6,233.55,0.139,1
2023-03-18 10:00:00,0.0,0.0,0.0,0
2023-03-18 11:00:00,0.0,0.0,0.0,0
2023-03-18 12:00:00,0.49,226.09,0.112,1
2023-03-18 13:00:00,0.37,231.89,0.087,1
2023-03-18 14:00:00,0.0,0.0,0.0,0
2023-03-18 15:00:00,0.0,0.0,0.0,0
2023-03-18 16:00:00,0.56,218.43,0.123,1
2023-03-18 17:00:00,0.0,0.0,0.0,0
2023-03-18 18:00:00,0.38,225.61,0.085,1
2023-03-18 19:00:00,0.43,239.44,0.104,1
2023-03-18 20:00:00,0.56,235.69,0.133,1
2023-03-18 21:00:00,0.0,0.0,0.0,0
2023-03-18 22:00:00,0.5,216.2,0.109,1
2023-03-18 23:00:00,0.0,0.0,0.0,0
2023-03-19 00:00:00,0.0,0.0,0.0,0
2023-03-19 01:00:00,0.0,0.0,0.0,0
2023-03-19 02:00:00,0.0,0.0,0.0,0
2023-03-19 03:00:00,0.0,0.0,0.0,0
2023-03-19 04:00:00,0.0,0.0,0.0,0
2023-03-19 05:00:00,0.0,0.0,0.0,0
2023-03-19 06:00:00,0.31,229.0,0.071,1
2023-03-19 07:00:00,0.0,0.0,0.0,0
2023-03-19 08:00:00,0.42,226.87,0.095,1
2023-03-19 09:00:00,0.0,0.0,0.0,0
2023-03-19 10:00:00,0.46,232.8,0.107,1
2023-03-19 11:00:00,0.58,237.73,0.138,1
2023-03-19 12:00:00,0.0,0.0,0.0,0
2023-03-19 13:00:00,0.0,0.0,0.0,0
2023-03-19 14:00:00,0.0,0.0,0.0,0
2023-03-19 15:00:00,0.37,233.46,0.087,1
2023-03-19 16:00:00,0.0,0.0,0.0,0
2023-03-19 17:00:00,0.46,213.18,0.097,1
2023-03-19 18:00:00,0.32,225.29,0.072,1
2023-03-19 19:00:00,0.0,0.0,0.0,0
2023-03-19 20:00:00,0.3,210.56,0.064,1
2023-03-19 21:00:00,0.56,224.99,0.127,1
2023-03-19 22:00:00,0.0,0.0,0.0,0
2023-03-19 23:00:00,0.46,234.29,0.107,1
2023-03-20 00:00:00,0.37,225.39,0.084,1
2023-03-20 01:00:00,0.0,0.0,0.0,0
2023-03-20 02:00:00,0.38,211.02,0.08,1
2023-03-20 03:00:00,0.41,229.69,0.094,1
2023-03-20 04:00:00,0.32,219.33,0.069,1
2023-03-20 05:00:00,0.0,0.0,0.0,0
2023-03-20 06:00:00,0.0,0.0,0.0,0
2023-03-20 07:00:00,0.5,233.95,0.118,1
2023-03-20 08:00:00,0.0,0.0,0.0,0
2023-03-20 09:00:00,0.0,0.0,0.0,0
2023-03-20 10:00:00,0.34,236.0,0.08,1
2023-03-20 11:00:00,0.0,0.0,0.0,0
2023-03-20 12:00:00,0.0,0.0,0.0,0
2023-03-20 13:00:00,0.45,232.9,0.104,1
2023-03-20 14:00:00,0.44,231.34,0.103,1
2023-03-20 15:00:00,0.0,0.0,0.0,0
2023-03-20 16:00:00,0.51,232.68,0.119,1
2023-03-20 17:00:00,0.48,221.45,0.106,1
2023-03-20 18:00:00,0.43,226.48,0.098,1
2023-03-20 19:00:00,0.43,239.0,0.102,1
2023-03-20 20:00:00,0.36,216.54,0.078,1
2023-03-20 21:00:00,0.0,0.0,0.0,0
2023-03-20 22:00:00,0.39,217.83,0.085,1
2023-03-20 23:00:00,0.0,0.0,0.0,0
2023-03-21 00:00:00,0.0,0.0,0.0,0
2023-03-21 01:00:00,0.57,224.91,0.129,1
2023-03-21 02:00:00,0.0,0.0,0.0,0
2023-03-21 03:00:00,0.42,229.61,0.097,1
2023-03-21 04:00:00,0.41,231.66,0.094,1
2023-03-21 05:00:00,0.0,0.0,0.0,0
2023-03-21 06:00:00,0.55,225.62,0.124,1
2023-03-21 07:00:00,0.33,236.59,0.079,1
2023-03-21 08:00:00,0.38,216.96,0.083,1
2023-03-21 09:00:00,0.38,216.0,0.083,1
2023-03-21 10:00:00,0.0,0.0,0.0,0
2023-03-21 11:00:00,0.44,234.82,0.104,1
2023-03-21 12:00:00,0.58,230.1,0.133,1
2023-03-21 13:00:00,0.6,222.48,0.133,1
2023-03-21 14:00:00,0.49,232.03,0.113,1
2023-03-21 15:00:00,0.47,229.91,0.108,1
2023-03-21 16:00:00,0.37,210.86,0.079,1
2023-03-21 17:00:00,0.57,215.53,0.124,1
2023-03-21 18:00:00,0.0,0.0,0.0,0
2023-03-21 19:00:00,0.42,226.19,0.095,1
2023-03-21 20:00:00,0.54,236.32,0.128,1
2023-03-21 21:00:00,0.44,227.52,0.1,1
2023-03-21 22:00:00,0.35,215.47,0.076,1
2023-03-21 23:00:00,0.31,210.31,0.066,1
2023-03-22 00:00:00,0.46,224.16,0.103,1
2023-03-22 01:00:00,0.0,0.0,0.0,0
2023-03-22 02:00:00,0.6,239.47,0.143,1
2023-03-22 03:00:00,0.58,228.74,0.132,1
2023-03-22 04:00:00,0.0,0.0,0.0,0
2023-03-22 05:00:00,0.0,0.0,0.0,0
2023-03-22 06:00:00,0.0,0.0,0.0,0
2023-03-22 07:00:00,0.31,212.19,0.065,1
2023-03-22 08:00:00,0.0,0.0,0.0,0
2023-03-22 09:00:00,0.35,215.54,0.076,1
2023-03-22 10:00:00,0.0,0.0,0.0,0
2023-03-22 11:00:00,0.54,218.88,0.118,1
2023-03-22 12:00:00,0.0,0.0,0.0,0
2023-03-22 13:00:00,0.0,0.0,0.0,0
2023-03-22 14:00:00,0.0,0.0,0.0,0
2023-03-22 15:00:00,0.0,0.0,0.0,0
2023-03-22 16:00:00,0.0,0.0,0.0,0
2023-03-22 17:00:00,0.38,239.98,0.09,1
2023-03-22 18:00:00,0.41,219.64,0.091,1
2023-03-22 19:00:00,0.0,0.0,0.0,0
2023-03-22 20:00:00,0.58,215.76,0.124,1
2023-03-22 21:00:00,0.56,214.8,0.12,1
2023-03-22 22:00:00,0.0,0.0,0.0,0
2023-03-22 23:00:00,0.0,0.0,0.0,0
2023-03-23 00:00:00,0.0,0.0,0.0,0
2023-03-23 01:00:00,0.0,0.0,0.0,0
2023-03-23 02:00:00,0.54,220.28,0.119,1
2023-03-23 03:00:00,0.37,228.37,0.085,1
2023-03-23 04:00:00,0.52,216.58,0.113,1
2023-03-23 05:00:00,0.48,217.82,0.104,1
2023-03-23 06:00:00,0.0,0.0,0.0,0
2023-03-23 07:00:00,0.49,223.22,0.11,1
2023-03-23 08:00:00,0.0,0.0,0.0,0
2023-03-23 09:00:00,0.0,0.0,0.0,0
2023-03-23 10:00:00,0.46,221.36,0.103,1
2023-03-23 11:00:00,0.0,0.0,0.0,0
2023-03-23 12:00:00,0.55,224.61,0.122,1
2023-03-23 13:00:00,0.0,0.0,0.0,0
2023-03-23 14:00:00,0.54,238.97,0.13,1
2023-03-23 15:00:00,0.52,239.15,0.125,1
2023-03-23 16:00:00,0.0,0.0,0.0,0
2023-03-23 17:00:00,0.0,0.0,0.0,0
2023-03-23 18:00:00,0.31,236.64,0.074,1
2023-03-23 19:00:00,0.0,0.0,0.0,0
2023-03-23 20:00:00,0.51,233.21,0.118,1
2023-03-23 21:00:00,0.0,0.0,0.0,0
2023-03-23 22:00:00,0.36,221.23,0.079,1
2023-03-23 23:00:00,0.51,229.22,0.118,1
2023-03-24 00:00:00,0.0,0.0,0.0,0
2023-03-24 01:00:00,0.38,239.14,0.09,1
2023-03-24 02:00:00,0.42,219.08,0.092,1
2023-03-24 03:00:00,0.0,0.0,0.0,0
2023-03-24 04:00:00,0.0,0.0,0.0,0
2023-03-24 05:00:00,0.0,0.0,0.0,0
2023-03-24 06:00:00,0.4,219.59,0.089,1
2023-03-24 07:00:00,0.46,221.79,0.102,1
2023-03-24 08:00:00,0.53,238.24,0.126,1
2023-03-24 09:00:00,0.48,216.84,0.105,1
2023-03-24 10:00:00,0.0,0.0,0.0,0
2023-03-24 11:00:00,0.0,0.0,0.0,0
2023-03-24 12:00:00,0.43,235.13,0.1,1
2023-03-24 13:00:00,0.0,0.0,0.0,0
2023-03-24 14:00:00,0.4,234.27,0.093,1
2023-03-24 15:00:00,0.58,236.5,0.138,1
2023-03-24 16:00:00,0.55,234.34,0.129,1
2023-03-24 17:00:00,0.55,235.38,0.129,1
2023-03-24 18:00:00,0.53,232.11,0.123,1
2023-03-24 19:00:00,0.0,0.0,0.0,0
2023-03-24 20:00:00,0.41,225.46,0.092,1
2023-03-24 21:00:00,0.0,0.0,0.0,0
2023-03-24 22:00:00,0.0,0.0,0.0,0
2023-03-24 23:00:00,0.5,235.64,0.119,1
2023-03-25 00:00:00,0.0,0.0,0.0,0
2023-03-25 01:00:00,0.0,0.0,0.0,0
2023-03-25 02:00:00,0.3,228.49,0.07,1
2023-03-25 03:00:00,0.0,0.0,0.0,0
2023-03-25 04:00:00,0.41,213.03,0.087,1
2023-03-25 05:00:00,0.0,0.0,0.0,0
2023-03-25 06:00:00,0.0,0.0,0.0,0
2023-03-25 07:00:00,0.38,211.67,0.081,1
2023-03-25 08:00:00,0.49,221.63,0.109,1
2023-03-25 09:00:00,0.44,230.94,0.102,1
2023-03-25 10:00:00,0.39,231.67,0.091,1
2023-03-25 11:00:00,0.4,232.99,0.093,1
2023-03-25 12:00:00,0.45,215.06,0.097,1
2023-03-25 13:00:00,0.0,0.0,0.0,0
2023-03-25 14:00:00,0.0,0.0,0.0,0
2023-03-25 15:00:00,0.37,216.48,0.079,1
2023-03-25 16:00:00,0.0,0.0,0.0,0
2023-03-25 17:00:00,0.0,0.0,0.0,0
2023-03-25 18:00:00,0.59,213.02,0.125,1
2023-03-25 19:00:00,0.0,0.0,0.0,0
2023-03-25 20:00:00,0.34,221.72,0.074,1
2023-03-25 21:00:00,0.56,232.72,0.13,1
2023-03-25 22:00:00,0.49,235.28,0.115,1
2023-03-25 23:00:00,0.34,214.4,0.074,1
2023-03-26 00:00:00,0.55,218.07,0.12,1
2023-03-26 01:00:00,0.0,0.0,0.0,0
2023-03-26 02:00:00,0.0,0.0,0.0,0
2023-03-26 03:00:00,0.0,0.0,0.0,0
2023-03-26 04:00:00,0.52,215.26,0.112,1
2023-03-26 05:00:00,0.0,0.0,0.0,0
2023-03-26 06:00:00,0.0,0.0,0.0,0
2023-03-26 07:00:00,0.53,234.69,0.125,1
2023-03-26 08:00:00,0.33,222.03,0.073,1
2023-03-26 09:00:00,0.53,221.61,0.116,1
2023-03-26 10:00:00,0.32,210.04,0.068,1
2023-03-26 11:00:00,0.46,224.25,0.103,1
2023-03-26 12:00:00,0.39,224.45,0.088,1
2023-03-26 13:00:00,0.38,222.71,0.084,1
2023-03-26 14:00:00,0.39,234.21,0.091,1
2023-03-26 15:00:00,0.4,231.32,0.092,1
2023-03-26 16:00:00,0.0,0.0,0.0,0
2023-03-26 17:00:00,0.42,223.4,0.094,1
2023-03-26 18:00:00,0.45,221.28,0.101,1
2023-03-26 19:00:00,0.0,0.0,0.0,0
2023-03-26 20:00:00,0.0,0.0,0.0,0
2023-03-26 21:00:00,0.0,0.0,0.0,0
2023-03-26 22:00:00,0.38,230.47,0.087,1
2023-03-26 23:00:00,0.46,238.07,0.109,1
2023-03-27 00:00:00,0.0,0.0,0.0,0
2023-03-27 01:00:00,0.32,222.1,0.071,1
2023-03-27 02:00:00,0.0,0.0,0.0,0
2023-03-27 03:00:00,0.0,0.0,0.0,0
2023-03-27 04:00:00,0.0,0.0,0.0,0
2023-03-27 05:00:00,0.35,213.16,0.075,1
2023-03-27 06:00:00,0.42,210.96,0.088,1
2023-03-27 07:00:00,0.57,213.68,0.122,1
2023-03-27 08:00:00,0.32,234.42,0.074,1
2023-03-27 09:00:00,0.35,234.65,0.081,1
2023-03-27 10:00:00,0.3,225.83,0.068,1
2023-03-27 11:00:00,0.0,0.0,0.0,0
2023-03-27 12:00:00,0.0,0.0,0.0,0
2023-03-27 13:00:00,0.49,219.52,0.108,1
2023-03-27 14:00:00,0.37,222.17,0.082,1
2023-03-27 15:00:00,0.44,233.92,0.104,1
2023-03-27 16:00:00,0.46,210.76,0.096,1
2023-03-27 17:00:00,0.0,0.0,0.0,0
2023-03-27 18:00:00,0.37,239.9,0.089,1
2023-03-27 19:00:00,0.54,226.37,0.122,1
2023-03-27 20:00:00,0.53,227.8,0.12,1
2023-03-27 21:00:00,0.36,225.33,0.081,1
2023-03-27 22:00:00,0.0,0.0,0.0,0
2023-03-27 23:00:00,0.0,0.0,0.0,0
2023-03-28 00:00:00,0.5,228.24,0.115,1
2023-03-28 01:00:00,0.0,0.0,0.0,0
2023-03-28 02:00:00,0.0,0.0,0.0,0
